us,state,county,time zone,egrid,egrid_agg,egrid with wecc detail,nerc,census division,census region,PADD,electricity interconnection,o&g producing region,IECC Climate Zone,IECC Climate Zone by state,electric utility territory,north america,CA building climate zone,CA forecast climate zone,gas utility territory,VISION Region,SqMi,pop_x_transit_share,Urban Utility-scale PV (GWh),Rural Utility-scale PV (GWh),Sum Utility-scale PV (GWh),Rooftop PV (GWh),CSP (GWh),Onshore Wind (GWh),Offshore Wind (GWh),Biopower-Solid (GWh),Biopower-Solid (BDT),Biopower-Gaseous (GWh),Biopower-Gaseous (Tonnes-CH4),Geothermal Hydrothermal (GWh),EGS Geothermal (GWh),Hydropower (GWh),Hydropower (Count of Sites),CDD_res_sq_ft,HDD_res_sq_ft,CDD_com_sq_ft,HDD_com_sq_ft,SEDS Industrial Data (Allocation),Rail Fuel Use,Aviation Fuel Use,Marine Fuel Use,BUSES VMT Share,HDV VMT Share,LDV VMT Share,MDV VMT Share,BOM VOS,Bulk Chemicals VOS,Computer and Electronic Products VOS,Electrical Equipment VOS,Fabricated Metal Products VOS,Food and Kindred Products VOS,Glass and Cement VOS,Iron and Steel and Aluminum Manufacturing VOS,Machinery VOS,Paper and Allied Products VOS,Plastic and Rubber Products VOS,Transportation Equipment VOS,Wood Products VOS,Military Fuel Sales - Diesel Fule,Steel Production Facility GHGs,Domestic Shipping Ton-Miles Allocation,2015 Capacity Biomass Power Plants,2015 Capacity Bulk Electricity Storage,2015 Capacity Coal Power Plants,2015 Capacity Combined Heat and Power,2015 Capacity Combined-Cycle Gas Turbines,2015 Capacity Combustion Turbines,2015 Capacity Dispatchable Hydroelectric Power Plants,2015 Capacity Fossil Steam Turbines,2015 Capacity Fuel Cell Power Plants,2015 Capacity Geothermal Power Plants,2015 Capacity Nuclear Power Plants,2015 Capacity Onshore Wind,2015 Capacity Run of River Hydroelectric Power Plants,2015 Capacity Solar Thermal Power Plants,2015 Capacity Transmission-Sited Solar PV,Households 2010 (complete count),Employment in construction (NAICS 23) 2007,Employment in manufacturing (NAICS 31-33) 2007,Employment in mining (NAICS 21) 2006,"Employment in farming (NAICS, no code) 2007",Cropland - harvested cropland (NAICS) 2007 (acres) (adjusted),"Farm earnings (NAICS, no code) 2007","Earnings in agriculture, forestry, fishing, and hunting (NAICS 11) 2007",Earnings in mining (NAICS 21) 2007,Earnings in utilities (NAICS 22) 2007,Earnings in construction (NAICS 23) 2007,Earnings in manufacturing (NAICS 31-33) 2007,Earnings in wholesale trade (NAICS 42) 2007,Earnings in retail trade (NAICS 44-45) 2007,Earnings in transportation and warehousing (NAICS 48-49) 2007,"Employment in all industries (NAICS, no code) 2007",Employment in utilities (NAICS 22) 2007,Employment in transportation and warehousing (NAICS 48-49) 2007,Total housing units 2010 (complete count),Vacant housing units 2010 (complete count),Owner-occupied housing units 2010 (complete count),Renter-occupied housing units 2010 (complete count),Resident population (April 1 - complete count) 2010,"Public supply water use: population served, total 2005",Irrigation water use: total withdrawals 2005,Thermoelectric power water use: total self-supplied withdrawals 2005
us,georgia,"dodge, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),3A,Georgia 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,495.5667697,0,93.07542115,46303.89996,46396.97538,73.670825,0,2.723172132,1861.595879,123.7820843,112531.8087,18.72496998,3983.983967,0,2977.835096,16.76057646,17.70483429,30597535327,38447812067,9157223012,11506651946,441.7907402,42972750984,14011963.98,74260798590,0.008332936,0.007950199,0.008490952,0.006787794,516050.6952,161291.2122,15273.43909,69151.137,61621.17696,117978.3866,25544.94021,18782.60213,72166.60661,69599.40775,70140.20957,633005.1394,20838.35413,3667.077943,47.16930939,2783697.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8177,358,590,0,689,34285,3208,0,0,4205,4893,23765,2485,26749,6177,9249,53,274,9857,1680,5671,2506,21796,7.33,17.44,0
us,georgia,"dooly, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),3A,Georgia 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,395.5149866,0,62.69529408,36955.43667,37018.13196,46.30507484,0,2.173380975,1485.751495,98.79126773,89812.35132,14.94451748,3179.642909,0,2376.629104,13.37672253,14.1303407,24781486097,19535384047,6141481197,4841363965,939.0167839,61519837615,20059543.06,1.06E+11,0.005386804,0.005139385,0.005488954,0.004387952,333599.6056,342821.0272,32463.36862,146979.265,130974.4957,250760.5412,54295.22491,39922.01972,153388.5812,147932.0549,149081.5176,1345438.906,44291.4767,2370.572827,100.2573598,3985143.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5286,165,1327,0,470,95239,10880,5139,370,0,1975,50512,0,12131,8843,5242,0,294,6328,1042,3690,1596,14918,7.74,23.59,0
us,georgia,"dougherty, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),3A,Georgia 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,333.7164409,0,395.5135637,31181.21238,31576.72594,299.4785291,0,1.833793885,1253.605345,83.35529974,75779.32378,12.60946197,2682.829099,0,2005.284838,11.28663233,11.92249894,1.55346E+11,1.27723E+11,72678363971,59754977715,7987.665815,7.02E+11,228800831.3,1.21E+12,0.03720421,0.035495396,0.037909709,0.030305588,2304020.886,2916177.694,276146.8636,1250266.524,1114123.325,2133073.058,461857.6785,339593.2401,1304786.824,1258371.35,1268149.156,11444860.77,376761.6516,16372.46931,852.8306408,45454884.43,1.9,0,155,2.5,0,62,0,0,0,0,0,0,6.5,0,0,36508,2778,5869,0,291,25258,5490,0,0,15550,108081,429676,124092,184824,100864,62730,169,2420,40801,4293,17567,18941,94565,91.17,10.97,120.14
us,georgia,"douglas, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),3A,Georgia 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,202.4426981,0,585.203379,18915.4863,19500.68967,388.5087291,0,1.112435997,760.4757129,50.5658988,45970.07785,7.64928901,1627.486976,0,1216.467706,6.846819699,7.23255602,1.6747E+11,2.51393E+11,52765908534,79208017407,3806.985075,0.00069569,2.27E-07,0.001202215,0.047513122,0.045330814,0.048414109,0.038702962,2942441.924,1389873.489,131613.7922,595886.9722,531000.0406,1016639.59,220125.044,161852.84,621871.7807,599749.7965,604409.9767,5454711.697,179567.6006,20909.11606,406.4658683,4.51E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46624,5794,4205,128,133,1481,-1104,0,0,0,188725,204787,129401,228660,0,59150,0,0,51672,5048,32571,14053,132403,73.82,1.77,0
us,georgia,"early, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),3A,Georgia 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,509.9913551,0,45.71424358,47651.67911,47697.39335,35.81413852,0,2.802436181,1915.781814,127.3850403,115807.3001,19.27000235,4099.94678,0,3064.511684,17.24843074,18.22017331,18083350912,14867839227,7110268129,5845947685,1266.404822,49275699404,16067142.77,85152863269,0.004308628,0.00411073,0.004390332,0.003509697,266829.1965,462345.5186,43781.71643,198223.5601,176638.7308,338188.1602,73225.24562,53840.82494,206867.4834,199508.54,201058.7627,1814525.946,59733.69234,1896.099492,135.2120708,3191990.665,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,4228,279,771,0,528,82450,13784,0,0,407,7099,68123,18217,9400,7083,6137,0,114,4975,747,2899,1329,11008,6.1,14.81,0
us,georgia,"echols, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),2A,Georgia 2A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,421.1081515,0,18.00447163,39346.76599,39364.77046,11.94048649,0,2.314017107,1581.892183,105.1838983,95623.97008,15.91155416,3385.392699,0,2530.417109,14.24230962,15.04469326,6701200893,5282594131,2026852817,1597779408,1.86E-12,6685577739,2179941.296,11553282734,0.001354344,0.001292138,0.001380026,0.001103214,83873.22661,6.79E-10,6.43E-11,2.91E-10,2.59E-10,4.96E-10,1.07E-10,7.90E-11,3.04E-10,2.93E-10,2.95E-10,2.66E-09,8.77E-11,596.0066756,1.98E-13,433079.6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,0,0,0,94,4300,4336,8576,370,0,0,0,1012,0,961,1730,0,51,1558,229,903,426,4034,0.71,5.95,0
us,georgia,"effingham, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),2A,Georgia 2A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,489.3435557,0,243.1356185,45722.42619,45965.56181,158.454868,0,2.68897516,1838.218384,122.2276573,111118.66,18.4898261,3933.954009,0,2940.440125,16.55010098,17.48250104,77127894411,85055545421,15754679712,17374036801,2328.338516,1.95E+11,63433796.46,3.36E+11,0.018437015,0.017590191,0.018786635,0.015018317,1141786.618,850041.677,80494.52664,364442.3504,324757.7341,621773.1531,134627.6931,98988.6206,380334.5667,366804.84,369654.9896,3336082.251,109822.9051,8113.583729,248.5930777,12602121.55,0,0,138.5,126.6,2578.6,657.6,0,0,0,0,0,0,0,0,0,18092,1607,1727,0,268,11821,1565,0,0,0,36257,125247,0,32041,27964,15133,0,943,19884,1792,13967,4125,52250,25.84,0.52,94.53
us,georgia,"elbert, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),3A,Georgia 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,365.5943576,0,84.62574674,34159.76533,34244.39108,71.08652596,0,2.008965142,1373.354694,91.31772824,83018.06505,13.81396774,2939.103564,0,2196.837592,12.36477617,13.06138328,21546536548,45766730915,7575525355,16091079403,1889.856791,39584742285,12907248.67,68406013271,0.008216762,0.007839361,0.008372576,0.006693162,508856.1521,689958.537,65335.4857,295809.1558,263598.1001,504678.4253,109274.0847,80346.70028,308708.4885,297726.7322,300040.1306,2707818.324,89140.63038,3615.953217,201.7770668,2564227.994,0,328,0,0,0,0,336,0,0,0,0,0,0,0,0,8063,632,2401,228,435,10656,3649,0,0,310,10869,101660,26148,18790,5690,10053,0,209,9583,1520,5727,2336,20166,10.2,0.45,0
us,georgia,"emanuel, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),3A,Georgia 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,686.5349392,0,97.42281088,64147.24935,64244.67216,73.71475076,0,3.772554836,2578.967541,171.4818889,155896.2852,25.9406944,5519.224366,0,4125.352952,23.21931584,24.5274463,33357629820,36786319917,12047390049,13285690467,1393.932046,0.00069569,2.27E-07,0.001202215,0.008590761,0.008196181,0.008753666,0.006997812,532017.5322,508903.8066,48190.54421,218184.7131,194426.287,372243.777,80599.04279,59262.607,227699.0812,219599.0907,221305.4212,1997249.079,65748.88735,3780.538958,148.827954,4.51E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8430,730,2155,0,596,42145,558,3625,407,0,8102,74983,10442,25180,0,11572,0,0,9968,1538,5532,2898,22598,11.99,2.7,0
us,georgia,"evans, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),2A,Georgia 2A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,179.4350362,0,48.43189967,16765.73667,16814.16857,35.14793112,0,0.986007376,674.0474631,44.8190721,40745.56731,6.779945452,1442.522685,0,1078.215855,6.068676974,6.410574268,19193260339,13125663206,7995181032,5467651230,1259.972691,36982862915,12058863.61,63909730501,0.00410991,0.003921139,0.004187845,0.003347826,254522.7411,459997.2434,43559.34698,197216.7731,175741.5742,336470.4863,72853.33107,53567.3648,205816.7935,198495.2266,200037.5756,1805309.881,59430.30204,1808.649302,134.5253222,2395682.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4033,617,1863,0,281,16850,3336,4056,370,0,15316,67777,0,13440,5316,6497,0,201,4664,631,2637,1396,11000,5.88,1.58,0
us,georgia,"fannin, georgia",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),4A,Georgia 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,401.860204,0,113.5696442,37548.30998,37661.87962,135.7452486,0,2.208248364,1509.587296,100.3761687,91253.20416,15.18427126,3230.653683,0,2414.757188,13.59132429,14.35703271,23002942790,56667833516,7922641884,19517457195,1.86E-12,0.00069569,2.27E-07,0.001202215,0.010381267,0.009904448,0.010578126,0.008456312,642901.8506,6.79E-10,6.43E-11,2.91E-10,2.59E-10,4.96E-10,1.07E-10,7.90E-11,3.04E-10,2.93E-10,2.95E-10,2.66E-09,8.77E-11,4568.487588,1.98E-13,4.51E-08,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,10187,2247,0,0,222,3091,4734,0,407,0,29682,0,9439,32612,0,11565,0,0,16207,6020,7956,2231,23682,11.76,0.05,0
us,georgia,"fayette, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),3A,Georgia 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,199.6923985,0,481.7819443,18658.50862,19140.29056,317.8980656,0,1.097322919,750.1442163,49.87893221,45345.5481,7.545369053,1605.376637,0,1199.941297,6.753801745,7.134297618,1.34791E+11,2.02338E+11,60709787065,91132740897,4611.280315,0.00069569,2.27E-07,0.001202215,0.038894847,0.037108381,0.039632406,0.031682738,2408720.421,1683509.689,159419.6134,721778.9958,643183.513,1231423.301,266630.4864,196047.2132,753253.5705,726457.9125,732102.641,6607119.328,217504.5411,17116.46861,492.3392187,4.51E-08,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38167,5941,4119,0,225,1775,2215,0,0,0,226258,248052,179993,195499,0,68055,0,0,40793,2626,31626,6541,106567,81.1,1.29,0
us,georgia,"floyd, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),4A,Georgia 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,275.299432,0,226.5544763,25722.94621,25949.50068,167.3717978,0,1.512788562,1034.161932,68.76396802,62514.16543,10.4021777,2213.2003,0,1654.260052,9.31090917,9.835467433,56465072372,1.32587E+11,22521725260,52883778086,3897.776853,1.31686E+11,42866620.65,2.27309E+11,0.020007087,0.019088149,0.02038648,0.016297257,1239019.671,1423020.213,134752.6146,610098.1227,543663.7198,1040885.158,225374.7479,165712.8255,636702.6358,614053.0707,618824.39,5584799.668,183850.0607,8804.525887,416.1595651,8516128.535,0,565.5395268,458.9886014,37.15622012,0,0,0,0,0,0,0,0,0,0,0,19632.69101,1479.691825,4277.336633,0,322.931266,11302.59431,3244.61228,0,0,23926.42009,34997.33444,209670.9109,58557.65649,69766.26742,18897.21642,29763.77156,241.5154308,483.0308615,22157.67473,2524.983723,12422.74506,7209.945948,52629.05372,51.00784041,1.896060056,292.3320259
us,georgia,"floyd, georgia",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),4A,Georgia 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,228.5290338,0,185.7079332,21352.89565,21538.60358,129.1710262,0,1.255782135,858.4689966,57.08171302,51893.68435,8.63496013,1837.201488,0,1373.219148,7.72908633,8.164527813,43577540763,1.02325E+11,17381389226,40813637501,3235.586691,1.09314E+11,35584045.09,1.88691E+11,0.0166081,0.015845279,0.016923037,0.013528529,1028523.619,1181264.459,111859.6017,506449.0453,451301.1295,864050.019,187086.0139,137560.0073,528533.7392,509732.0903,513692.814,4636002.562,152615.9223,7308.732093,345.4585526,7069330.335,0,469.4604732,381.0113986,30.84377988,0,0,0,0,0,0,0,0,0,0,0,16297.30899,1228.308175,3550.663367,0,268.068734,9382.40569,2693.38772,0,0,19861.57991,29051.66556,174050.0891,48609.34351,57913.73258,15686.78358,24707.22844,200.4845692,400.9691385,18393.32527,2096.016277,10312.25494,5985.054052,43687.94628,42.34215959,1.573939944,242.6679741
us,georgia,"forsyth, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),3A,Georgia 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,249.9320474,343.081666,879.4498525,23352.71295,24232.1628,536.0407241,0,1.373393108,938.8693873,62.42773256,56753.81618,9.443672117,2009.265614,0,1501.82875,8.452958203,8.9291812,1.70478E+11,4.19974E+11,44542168196,1.0973E+11,9762.208995,0.00069569,2.27E-07,0.001202215,0.060566391,0.057784537,0.061714905,0.049335818,3750818.267,3564036.951,337495.7664,1528026.258,1361637.43,2606957.462,564464.1737,415037.4165,1594658.81,1537931.655,1549881.703,13987455.83,460463.1778,26653.47235,1042.295853,4.51E-08,0,0,0,0,0,0,212.8,0,0,0,0,0,0,0,0,59433,8734,8585,121,573,3458,30165,906,7389,0,446038,525133,507166,203511,0,65020,0,0,64052,4619,50876,8557,175511,98.4,0.24,0
us,georgia,"franklin, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),4A,Georgia 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,265.9407269,0,93.01521991,24848.50391,24941.51913,76.48939477,0,1.46136186,999.0059695,66.42636168,60389.01888,10.04855941,2137.963352,0,1598.024077,8.994388164,9.501114258,23595840188,50119631348,9689257437,20580831491,1782.42533,2.18E+11,71230319.07,3.78E+11,0.008702858,0.00830313,0.00886789,0.007089124,538959.6352,650736.9121,61621.40178,278993.4848,248613.5101,475989.2986,103062.2517,75779.28359,291159.5375,280802.054,282983.9442,2553888.734,84073.31085,3829.869834,190.3067769,14151023.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8540,1307,2232,0,932,14805,57912,0,0,0,19772,95881,0,28100,31401,12858,0,690,10553,2013,6218,2322,22084,10.49,0.26,0
us,georgia,"fulton, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),3A,Georgia 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,539.4033328,25711.6856,4216.095123,50399.82397,54615.9191,3404.71515,0,2.964056941,2026.267867,134.7315294,122486.0834,20.38133271,4336.396952,0,3241.246737,18.24317399,19.27095844,8.94184E+11,2.20283E+12,6.6486E+11,1.63789E+12,69938.29056,1.92E+13,6261324478,3.32E+13,0.383554531,0.365937624,0.390827837,0.312433616,23753162.84,25533427.11,2417882.775,10947065.82,9755025.142,18676730.7,4043926.883,2973405.654,11424433.88,11018029.94,11103642.31,100208748.9,3298844.302,168790.9741,7467.202376,1243910605,6.6,0,0,0,0,45.2,0,0,0,0,0,0,10.5,0,0,376377,36122,35271,1129,299,1804,1041,23277,158451,492808,2334618,3762151,5359624,2455574,2760227,970523,3914,41283,437105,60728,202262,174115,920581,899.14,4.41,0
us,georgia,"gilmer, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),4A,Georgia 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,40.14577228,0,7.464954082,3751.070365,3758.535319,6.120322935,0,0.22060367,150.8075375,10.02756374,9116.180995,1.516906352,322.7418037,0,241.2338699,1.357771197,1.434265349,1301416858,3206045179,465385338.6,1146478480,184.5344179,0.000129652,4.23E-08,0.000224051,0.001074373,0.001025026,0.001094746,0.000875156,66534.87717,67370.76459,6379.661081,28884.18351,25738.94603,49279.15166,10670.0305,7845.425977,30143.73442,29071.4246,29297.3156,264403.9911,8704.106264,472.7996354,19.70245245,8.40E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054.267915,169.499146,241.3429292,0,31.96163116,466.7516341,2476.607093,0,0,0,3511.865759,9926.555814,635.5985019,3775.945242,0,1336.70437,0,0,1543.476556,489.2086402,806.4953869,247.7725284,2636.322066,1.137759523,0.015841042,0
us,georgia,"gilmer, georgia",US/Eastern,SRTV (SRCE),SR_agg,SRTV (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),4A,Georgia 4A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,390.6832997,0,117.7837311,36503.98197,36621.7657,123.1165919,0,2.146830536,1467.60127,97.58441466,88715.18642,14.76195239,3140.799782,0,2347.595748,13.21330993,13.95772175,26179338874,64492896862,9361704831,23062594018,1795.818369,0.001261727,4.12E-07,0.002180378,0.010455386,0.009975163,0.01065365,0.008516688,647491.9744,655626.511,62084.42136,281089.8255,250481.5774,479565.8542,103836.6554,76348.68466,293347.2931,282911.9841,285110.2689,2573078.504,84705.03276,4601.105202,191.7367309,8.17E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10259.73208,1649.500854,2348.657071,0,311.0383688,4542.248366,24101.39291,0,0,0,34176.13424,96601.44419,6185.401498,36746.05476,0,13008.29563,0,0,15020.52344,4760.79136,7848.504613,2411.227472,25655.67793,11.07224048,0.154158958,0
us,georgia,"glascock, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),3A,Georgia 3A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,146.0970815,0,13.51947905,13650.76325,13664.28273,11.63300615,0,0.802813113,548.8134828,36.49195702,33175.28502,5.520272207,1174.510613,0,877.8898087,4.941153151,5.219527976,4549438672,5017056287,882836740.6,973579806.1,1.264118255,0.00069569,2.27E-07,0.001202215,0.001184159,0.00112977,0.001206615,0.000964586,73333.85201,461.5107271,43.70266602,197.8656561,176.3197994,337.577542,73.09303322,53.74361223,206.4939722,199.1483159,200.6957396,1811.249715,59.62583972,521.1134365,0.134967938,4.51E-08,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,1162,0,0,0,93,3220,-1407,0,0,63,0,68,0,1005,0,848,0,0,1519,357,845,317,3082,1.09,0.04,0
us,georgia,"glynn, georgia",US/Eastern,SRSO (SRSE),SR_agg,SRSO (egrid with wecc detail),SERC_STV,south atlantic,south,PADD 1 (East Coast),eastern interconnection,east (o&g producing region),2A,Georgia 2A,unspecified utility,us (north america),unspecified building climate zone,unspecified forecast climate zone,unspecified gas utility,unspecified VISION Region,453.4413825,0,349.4639132,42367.86181,42717.32572,311.6313234,0,2.491690347,1703.351921,113.2600547,102966.1028,17.13326396,3645.327549,0,2724.705822,15.33585266,16.19984436,1.38935E+11,95013096226,63565196391,43470225732,3430.556685,4.39E+11,143256849.8,7.59E+11,0.032379932,0.030892701,0.032993949,0.026375856,2005258.015,1252445.096,118600.038,536966.6535,478495.6345,916115.9478,198359.4436,145849.0987,560382.1271,540447.5282,544646.9174,4915358.822,161812.2531,14249.44779,366.2751953,28460226.8,0,0,0,81.3,0,416,0,0,0,0,0,0,0,0,0,31774,3775,2942,0,45,181,-16,0,0,0,130319,184538,0,155408,63153,51654,0,1443,40716,8942,20177,11597,79626,62.6,0,36.96
